id_venda,id_cliente,data_venda,valor_total
4678,1069.0,2025-02-24 00:00:00,176.93
4679,1879.0,2025-02-24 00:00:00,382.84
4680,734.0,2025-02-24 00:00:00,165.28
4681,2220.0,2025-02-24 00:00:00,242.87
4682,1101.0,2025-02-24 00:00:00,180.8
4683,179.0,2025-02-24 00:00:00,625.83
4684,2925.0,2025-02-24 00:00:00,18.78
4685,1043.0,2025-02-24 00:00:00,274.28
4686,371.0,2025-02-24 00:00:00,310.38
4687,2918.0,2025-02-25 00:00:00,88.58
4688,2269.0,2025-02-25 00:00:00,390.91
4689,1349.0,2025-02-25 00:00:00,138.24
4690,1194.0,2025-02-25 00:00:00,379.41
4691,2429.0,2025-02-25 00:00:00,154.6
4692,2791.0,2025-02-25 00:00:00,357.35
4693,1415.0,2025-02-25 00:00:00,110.31
4694,530.0,2025-02-25 00:00:00,142.56
4695,1220.0,2025-02-25 00:00:00,788.99
4696,815.0,2025-02-25 00:00:00,296.04
4697,731.0,2025-02-25 00:00:00,28.66
4698,1332.0,2025-02-25 00:00:00,437.36
4699,2816.0,2025-02-25 00:00:00,36.3
4700,2985.0,2025-02-25 00:00:00,32.47
4701,2004.0,2025-02-25 00:00:00,58.51
4702,608.0,2025-02-25 00:00:00,476.92
4703,1478.0,2025-02-25 00:00:00,27.93
4704,484.0,2025-02-25 00:00:00,62.49
4705,1915.0,2025-02-25 00:00:00,851.73
4706,2256.0,2025-02-25 00:00:00,27.93
4707,1974.0,2025-02-25 00:00:00,177.2
4708,2056.0,2025-02-25 00:00:00,61.92
4709,2080.0,2025-02-25 00:00:00,651.42
4710,1742.0,2025-02-25 00:00:00,42.6
4711,1252.0,2025-02-25 00:00:00,10.0
4712,1499.0,26/02/2025 00:00:00,221.28
4713,207.0,2025-02-26 00:00:00,62.96
4714,1781.0,2025-02-26 00:00:00,10.9
4715,2396.0,26/02/2025 00:00:00,107.65
4716,1725.0,26/02/2025 00:00:00,177.2
4717,2785.0,2025-02-26 00:00:00,166.52
4718,2224.0,2025-02-26 00:00:00,24.99
4719,592.0,2025-02-26 00:00:00,65.27
4720,2904.0,2025-02-26 00:00:00,202.24
4721,1481.0,2025-02-26 00:00:00,485.79
4722,2745.0,2025-02-26 00:00:00,44.09
4723,88.0,2025-02-26 00:00:00,628.45
4724,215.0,2025-02-26 00:00:00,231.42
4725,2600.0,2025-02-26 00:00:00,63.05
4726,2551.0,2025-02-26 00:00:00,203.62
4727,2293.0,2025-02-26 00:00:00,58.25
4728,231.0,2025-02-27 00:00:00,73.88
4729,1199.0,2025-02-27 00:00:00,69.89
4730,1414.0,2025-02-27 00:00:00,20.09
4731,2348.0,2025-02-27 00:00:00,66.24
4732,12.0,2025-02-27 00:00:00,10.77
4733,2280.0,2025-02-27 00:00:00,255.49
4734,2014.0,2025-02-27 00:00:00,17.81
4735,1377.0,2025-02-27 00:00:00,304.61
4736,2351.0,2025-02-27 00:00:00,99.5
4737,2861.0,2025-02-27 00:00:00,56.99
4738,24.0,2025-02-27 00:00:00,538.04
4739,2573.0,2025-02-27 00:00:00,10.0
4740,1893.0,2025-02-27 00:00:00,19.19
4741,489.0,2025-02-27 00:00:00,52.68
4742,2420.0,2025-02-27 00:00:00,321.13
4743,757.0,2025-02-27 00:00:00,558.0
4744,155.0,2025-02-27 00:00:00,67.81
4745,674.0,2025-02-27 00:00:00,1033.04
4746,673.0,2025-02-27 00:00:00,37.3
4747,259.0,2025-02-27 00:00:00,110.5
4748,1119.0,2025-02-27 00:00:00,65.88
4749,246.0,2025-02-27 00:00:00,33.3
4750,187.0,2025-02-27 00:00:00,309.26
4751,785.0,2025-02-27 00:00:00,181.36
4752,2456.0,2025-02-27 00:00:00,67.92
4753,341.0,2025-02-28 00:00:00,430.96
4754,651.0,2025-02-28 00:00:00,249.38
4755,1194.0,28/02/2025 00:00:00,10.0
4756,1584.0,2025-02-28 00:00:00,106.88
4757,1301.0,2025-02-28 00:00:00,513.57
4758,916.0,2025-02-28 00:00:00,88.16
4759,461.0,2025-02-28 00:00:00,120.41
4760,574.0,2025-02-28 00:00:00,315.82
4761,2597.0,2025-02-28 00:00:00,111.17
4762,2074.0,2025-02-28 00:00:00,133.72
4763,1032.0,2025-02-28 00:00:00,117.44
4764,1540.0,2025-02-28 00:00:00,99.41
4765,2197.0,28/02/2025 00:00:00,201.66
4766,655.0,2025-02-28 00:00:00,10.0
4767,2993.0,2025-02-28 00:00:00,104.38
4768,293.0,2025-02-28 00:00:00,155.89
4769,431.0,2025-02-28 00:00:00,38.87
4770,398.0,2025-02-28 00:00:00,437.07
4771,596.0,2025-02-28 00:00:00,264.93
4772,2913.0,2025-02-28 00:00:00,176.31
4773,2757.0,2025-02-28 00:00:00,27.3
4774,2795.0,28/02/2025 00:00:00,180.69
4775,2598.0,2025-02-28 00:00:00,338.41
4776,2990.0,2025-02-28 00:00:00,373.78
4777,1245.0,2025-02-28 00:00:00,20.12
4778,1167.0,2025-03-01 00:00:00,641.91
4779,363.0,2025-03-01 00:00:00,208.94
4780,2319.0,2025-03-01 00:00:00,104.05
4781,234.0,2025-03-01 00:00:00,180.14
4782,27.0,2025-03-01 00:00:00,59.41
4783,2665.0,01/03/2025 00:00:00,37.39
4784,319.0,2025-03-01 00:00:00,672.84
4785,1593.0,2025-03-01 00:00:00,427.17
4786,2923.0,2025-03-01 00:00:00,69.27
4787,1962.0,2025-03-01 00:00:00,133.82
4788,2693.0,2025-03-01 00:00:00,118.9
4789,2025.0,2025-03-01 00:00:00,610.0
4790,1577.0,2025-03-01 00:00:00,98.13
4791,2948.0,2025-03-01 00:00:00,44.29
4792,2030.0,2025-03-01 00:00:00,394.75
4793,2197.0,2025-03-01 00:00:00,62.4
4794,2805.0,2025-03-01 00:00:00,37.95
4795,2501.0,2025-03-01 00:00:00,69.62
4796,668.0,2025-03-01 00:00:00,62.93
4797,2179.0,2025-03-01 00:00:00,432.59
4798,256.0,2025-03-01 00:00:00,10.0
4799,2111.0,2025-03-01 00:00:00,29.68
4800,2850.0,2025-03-01 00:00:00,287.77
4801,1861.0,2025-03-01 00:00:00,154.4
4802,259.0,2025-03-02 00:00:00,375.93
4803,1283.0,2025-03-02 00:00:00,266.97
4804,1695.0,2025-03-02 00:00:00,213.11
4805,813.0,2025-03-02 00:00:00,156.54
4806,2213.0,2025-03-02 00:00:00,13.72
4807,1398.0,2025-03-02 00:00:00,103.07
4808,1519.0,2025-03-02 00:00:00,108.38
4809,1818.0,2025-03-02 00:00:00,394.99
4810,2376.0,2025-03-02 00:00:00,120.13
4811,320.0,2025-03-02 00:00:00,199.19
4812,1915.0,2025-03-02 00:00:00,57.5
4813,330.0,2025-03-02 00:00:00,419.91
4814,2647.0,2025-03-02 00:00:00,483.86
4815,2689.0,2025-03-02 00:00:00,169.56
4816,462.0,2025-03-02 00:00:00,600.67
4817,1676.0,2025-03-02 00:00:00,284.61
4818,271.0,2025-03-02 00:00:00,206.58
4819,385.0,2025-03-02 00:00:00,372.25
4820,220.0,2025-03-02 00:00:00,139.65
4821,1907.0,2025-03-02 00:00:00,202.36
4822,1596.0,2025-03-02 00:00:00,185.52
4823,989.0,2025-03-02 00:00:00,84.76
4824,1946.0,2025-03-02 00:00:00,66.66
4825,2323.0,2025-03-02 00:00:00,125.94
4826,234.0,2025-03-03 00:00:00,50.08
4827,2465.0,2025-03-03 00:00:00,156.42
4828,1261.0,2025-03-03 00:00:00,68.27
4829,2667.0,2025-03-03 00:00:00,162.25
4830,2899.0,2025-03-03 00:00:00,122.14
4831,655.0,2025-03-03 00:00:00,436.26
4832,90.0,2025-03-03 00:00:00,351.08
4833,1357.0,2025-03-03 00:00:00,108.3
4834,2180.0,2025-03-03 00:00:00,61.59
4835,1465.0,2025-03-03 00:00:00,137.19
4836,1144.0,2025-03-03 00:00:00,116.01
4837,1735.0,2025-03-03 00:00:00,177.63
4838,2298.0,2025-03-03 00:00:00,48.09
4839,2092.0,2025-03-03 00:00:00,106.46
4840,1068.0,2025-03-03 00:00:00,175.35
4841,2210.0,2025-03-03 00:00:00,116.24
4842,132.0,2025-03-03 00:00:00,154.08
4843,1911.0,2025-03-03 00:00:00,100.44
4844,1133.0,2025-03-03 00:00:00,132.77
4845,1926.0,2025-03-04 00:00:00,10.0
4846,949.0,2025-03-04 00:00:00,137.82
4847,264.0,2025-03-04 00:00:00,648.95
4848,1565.0,2025-03-04 00:00:00,39.08
4849,535.0,2025-03-04 00:00:00,10.0
4850,1564.0,2025-03-04 00:00:00,49.97
4851,175.0,2025-03-04 00:00:00,137.69
4852,322.0,2025-03-04 00:00:00,10.0
4853,55.0,2025-03-04 00:00:00,78.76
4854,1610.0,2025-03-04 00:00:00,180.25
4855,1873.0,2025-03-04 00:00:00,152.6
4856,1509.0,2025-03-04 00:00:00,469.52
4857,333.0,2025-03-04 00:00:00,871.89
4858,2992.0,2025-03-04 00:00:00,186.39
4859,950.0,2025-03-04 00:00:00,232.04
4860,2515.0,2025-03-04 00:00:00,75.86
4861,1911.0,2025-03-04 00:00:00,50.45
4862,2850.0,2025-03-04 00:00:00,148.37
4863,1706.0,2025-03-04 00:00:00,214.75
4864,2956.0,2025-03-04 00:00:00,10.0
4865,1180.0,2025-03-04 00:00:00,146.35
4866,2503.0,2025-03-04 00:00:00,178.06
4867,980.0,2025-03-04 00:00:00,107.46
4868,977.0,2025-03-04 00:00:00,525.94
4869,1802.0,2025-03-04 00:00:00,197.51
4870,2150.0,2025-03-04 00:00:00,54.17
4871,1238.0,2025-03-04 00:00:00,275.83
4872,973.0,2025-03-04 00:00:00,272.55
4873,2383.0,2025-03-04 00:00:00,224.21
4874,875.0,2025-03-04 00:00:00,257.17
4875,2412.0,2025-03-05 00:00:00,68.36
4876,1274.0,2025-03-05 00:00:00,357.87
4877,874.0,2025-03-05 00:00:00,374.89
4878,1569.0,2025-03-05 00:00:00,10.0
4879,2012.0,2025-03-05 00:00:00,429.71
4880,1316.0,2025-03-05 00:00:00,75.16
4881,917.0,2025-03-05 00:00:00,241.3
4882,876.0,2025-03-05 00:00:00,98.38
4883,2732.0,2025-03-05 00:00:00,257.78
4884,2169.0,2025-03-05 00:00:00,219.15
4885,907.0,05/03/2025 00:00:00,38.74
4886,200.0,2025-03-05 00:00:00,328.4
4887,448.0,2025-03-05 00:00:00,758.18
4888,841.0,2025-03-05 00:00:00,804.34
4889,1154.0,2025-03-05 00:00:00,16.67
4890,520.0,2025-03-05 00:00:00,111.07
4891,2671.0,2025-03-06 00:00:00,182.94
4892,2583.0,2025-03-06 00:00:00,66.3
4893,527.0,2025-03-06 00:00:00,11.09
4894,1139.0,2025-03-06 00:00:00,10.0
4895,2553.0,2025-03-06 00:00:00,32.4
4896,1987.0,2025-03-06 00:00:00,131.06
4897,2809.0,2025-03-06 00:00:00,21.3
4898,1538.0,2025-03-06 00:00:00,275.6
4899,2550.0,2025-03-06 00:00:00,300.38
4900,2332.0,2025-03-06 00:00:00,633.23
4901,1482.0,2025-03-06 00:00:00,48.0
4902,632.0,2025-03-06 00:00:00,269.11
4903,982.0,2025-03-06 00:00:00,135.41
4904,559.0,2025-03-06 00:00:00,24.11
4905,2206.0,2025-03-06 00:00:00,148.11
4906,889.0,2025-03-06 00:00:00,57.25
4907,1259.0,2025-03-06 00:00:00,326.04
4908,1281.0,2025-03-06 00:00:00,10.0
4909,1621.0,2025-03-06 00:00:00,101.69
4910,2527.0,2025-03-06 00:00:00,61.1
4911,566.0,2025-03-06 00:00:00,10.0
4912,704.0,2025-03-06 00:00:00,590.28
4913,2869.0,2025-03-06 00:00:00,82.85
4914,1285.0,2025-03-06 00:00:00,52.44
4915,232.0,2025-03-06 00:00:00,295.32
4916,2922.0,2025-03-06 00:00:00,334.24
4917,2164.0,2025-03-06 00:00:00,73.88
4918,541.0,2025-03-06 00:00:00,167.15
4919,1416.0,2025-03-06 00:00:00,10.0
4920,2666.0,2025-03-06 00:00:00,263.53
4921,2357.0,2025-03-07 00:00:00,24.11
4922,186.0,2025-03-07 00:00:00,452.31
4923,1297.0,2025-03-07 00:00:00,142.35
4924,762.0,2025-03-07 00:00:00,252.2
4925,180.0,2025-03-07 00:00:00,78.16
4926,632.0,2025-03-07 00:00:00,29.46
4927,1537.0,2025-03-07 00:00:00,34.35
4928,2771.0,2025-03-07 00:00:00,135.72
4929,615.0,2025-03-07 00:00:00,966.06
4930,622.0,2025-03-07 00:00:00,279.53
4931,1014.0,2025-03-07 00:00:00,49.38
4932,1961.0,2025-03-07 00:00:00,10.0
4933,2940.0,2025-03-07 00:00:00,219.69
4934,592.0,2025-03-07 00:00:00,18.22
4935,1614.0,2025-03-07 00:00:00,85.01
4936,289.0,2025-03-07 00:00:00,69.71
4937,2927.0,2025-03-07 00:00:00,88.4
4938,1184.0,2025-03-07 00:00:00,123.09
4939,1447.0,2025-03-07 00:00:00,17.52
4940,1750.0,2025-03-07 00:00:00,71.76
4941,2264.0,2025-03-07 00:00:00,15.02
4942,1078.0,2025-03-07 00:00:00,29.4
4943,848.0,2025-03-07 00:00:00,210.13
4944,2093.0,2025-03-07 00:00:00,152.82
4945,1240.0,07/03/2025 00:00:00,60.79
4946,2944.0,2025-03-07 00:00:00,12.71
4947,696.0,2025-03-07 00:00:00,254.89
4948,2366.0,2025-03-08 00:00:00,302.79
4949,2413.0,2025-03-08 00:00:00,10.0
4950,1527.0,2025-03-08 00:00:00,69.19
4951,1950.0,2025-03-08 00:00:00,305.88
4952,1677.0,2025-03-08 00:00:00,384.32
4953,2526.0,2025-03-08 00:00:00,10.0
4954,2754.0,2025-03-08 00:00:00,10.0
4955,1426.0,2025-03-08 00:00:00,41.01
4956,2834.0,2025-03-08 00:00:00,971.8
4957,661.0,2025-03-08 00:00:00,12.65
4958,1366.0,2025-03-08 00:00:00,137.29
4959,2136.0,2025-03-08 00:00:00,131.49
4960,2094.0,2025-03-08 00:00:00,1042.76
4961,2981.0,2025-03-08 00:00:00,13.33
4962,1756.0,2025-03-08 00:00:00,22.13
4963,1630.0,2025-03-08 00:00:00,140.94
4964,2810.0,2025-03-08 00:00:00,361.05
4965,1070.0,2025-03-08 00:00:00,191.23
4966,558.0,2025-03-08 00:00:00,257.19
4967,2645.0,2025-03-08 00:00:00,108.26
4968,3.0,2025-03-08 00:00:00,120.31
4969,157.0,2025-03-08 00:00:00,86.23
4970,1955.0,2025-03-08 00:00:00,252.01
4971,687.0,2025-03-08 00:00:00,20.72
4972,1511.0,2025-03-08 00:00:00,517.13
4973,571.0,2025-03-09 00:00:00,33.41
4974,2287.0,2025-03-09 00:00:00,81.0
4975,2655.0,2025-03-09 00:00:00,37.16
4976,334.0,2025-03-09 00:00:00,175.95
4977,362.0,2025-03-09 00:00:00,557.29
4978,2145.0,2025-03-09 00:00:00,77.03
4979,2064.0,2025-03-09 00:00:00,88.08
4980,376.0,2025-03-09 00:00:00,258.1
4981,2668.0,09/03/2025 00:00:00,112.02
4982,824.0,2025-03-09 00:00:00,40.84
4983,418.0,2025-03-09 00:00:00,38.39
4984,568.0,2025-03-09 00:00:00,136.18
4985,2279.0,2025-03-09 00:00:00,182.54
4986,703.0,2025-03-09 00:00:00,77.75
4987,2894.0,2025-03-09 00:00:00,570.27
4988,2069.0,2025-03-09 00:00:00,574.2
4989,2946.0,2025-03-09 00:00:00,487.42
4990,1787.0,2025-03-09 00:00:00,10.0
4991,1458.0,2025-03-09 00:00:00,186.65
4992,1915.0,2025-03-10 00:00:00,410.94
4993,1309.0,2025-03-10 00:00:00,198.16
4994,553.0,2025-03-10 00:00:00,31.97
4995,1282.0,2025-03-10 00:00:00,43.56
4996,2488.0,2025-03-10 00:00:00,411.87
4997,2794.0,2025-03-10 00:00:00,10.0
4998,766.0,2025-03-10 00:00:00,131.9
4999,2777.0,2025-03-10 00:00:00,735.22
5000,2828.0,2025-03-10 00:00:00,117.32
5001,1964.0,2025-03-10 00:00:00,149.76
5002,2143.0,2025-03-10 00:00:00,365.51
5003,2073.0,2025-03-10 00:00:00,352.1
5004,1190.0,2025-03-10 00:00:00,255.66
5005,762.0,2025-03-10 00:00:00,180.09
5006,1670.0,2025-03-10 00:00:00,376.0
5007,2686.0,2025-03-10 00:00:00,782.92
5008,1932.0,2025-03-10 00:00:00,109.25
5009,1127.0,2025-03-10 00:00:00,37.59
5010,575.0,2025-03-10 00:00:00,46.15
5011,1330.0,2025-03-10 00:00:00,206.31
5012,40.0,2025-03-10 00:00:00,12.99
5013,520.0,2025-03-10 00:00:00,98.62
5014,2594.0,2025-03-10 00:00:00,281.95
5015,1252.0,2025-03-11 00:00:00,98.88
5016,483.0,2025-03-11 00:00:00,75.49
5017,343.0,2025-03-11 00:00:00,72.32
5018,1463.0,2025-03-11 00:00:00,48.45
5019,2181.0,2025-03-11 00:00:00,534.17
5020,2554.0,2025-03-11 00:00:00,172.06
5021,2878.0,2025-03-11 00:00:00,347.56
5022,2914.0,2025-03-11 00:00:00,166.4
5023,2341.0,2025-03-11 00:00:00,416.08
5024,1194.0,2025-03-11 00:00:00,165.1
5025,448.0,2025-03-11 00:00:00,187.91
5026,2903.0,2025-03-11 00:00:00,307.38
5027,735.0,2025-03-11 00:00:00,203.41
5028,1643.0,11/03/2025 00:00:00,10.0
5029,601.0,2025-03-11 00:00:00,216.66
5030,981.0,2025-03-11 00:00:00,151.69
5031,2198.0,2025-03-11 00:00:00,13.82
5032,580.0,2025-03-11 00:00:00,181.5
5033,2369.0,2025-03-11 00:00:00,100.17
5034,532.0,2025-03-11 00:00:00,36.84
5035,2540.0,11/03/2025 00:00:00,79.72
5036,2006.0,2025-03-11 00:00:00,232.55
5037,1416.0,2025-03-11 00:00:00,80.94
5038,875.0,2025-03-11 00:00:00,285.19
5039,376.0,2025-03-12 00:00:00,202.92
5040,11.0,2025-03-12 00:00:00,189.3
5041,2940.0,2025-03-12 00:00:00,242.1
5042,2483.0,2025-03-12 00:00:00,571.58
5043,818.0,2025-03-12 00:00:00,143.73
5044,2979.0,2025-03-12 00:00:00,58.12
5045,691.0,2025-03-12 00:00:00,227.77
5046,1156.0,2025-03-12 00:00:00,129.47
5047,784.0,2025-03-12 00:00:00,20.32
5048,1973.0,2025-03-12 00:00:00,36.15
5049,785.0,2025-03-12 00:00:00,93.66
5050,1082.0,2025-03-12 00:00:00,10.0
5051,2034.0,2025-03-12 00:00:00,149.04
5052,2109.0,2025-03-12 00:00:00,234.04
5053,2767.0,2025-03-12 00:00:00,198.87
5054,2544.0,2025-03-12 00:00:00,71.67
5055,1093.0,2025-03-12 00:00:00,173.28
5056,1638.0,2025-03-12 00:00:00,524.84
5057,1593.0,2025-03-12 00:00:00,215.44
5058,1409.0,2025-03-12 00:00:00,58.46
5059,1947.0,2025-03-12 00:00:00,294.35
5060,1542.0,2025-03-12 00:00:00,335.25
5061,110.0,2025-03-12 00:00:00,69.21
5062,650.0,2025-03-12 00:00:00,63.64
5063,1500.0,2025-03-12 00:00:00,132.71
5064,596.0,2025-03-12 00:00:00,21.35
5065,731.0,2025-03-12 00:00:00,96.24
5066,2244.0,2025-03-12 00:00:00,330.02
5067,1287.0,2025-03-13 00:00:00,26.72
5068,711.0,2025-03-13 00:00:00,85.61
5069,26.0,2025-03-13 00:00:00,56.0
5070,2579.0,2025-03-13 00:00:00,358.28
5071,1556.0,2025-03-13 00:00:00,147.03
5072,1842.0,2025-03-13 00:00:00,22.74
5073,1105.0,2025-03-13 00:00:00,242.41
5074,2444.0,2025-03-13 00:00:00,47.58
5075,1760.0,2025-03-13 00:00:00,29.76
5076,790.0,2025-03-13 00:00:00,110.62
5077,172.0,2025-03-13 00:00:00,218.01
5078,1050.0,2025-03-13 00:00:00,145.73
5079,476.0,2025-03-13 00:00:00,612.05
5080,34.0,2025-03-13 00:00:00,525.0
5081,816.0,2025-03-13 00:00:00,158.43
5082,754.0,2025-03-13 00:00:00,366.22
5083,1655.0,2025-03-13 00:00:00,69.23
5084,2805.0,2025-03-13 00:00:00,391.98
5085,870.0,2025-03-13 00:00:00,248.36
5086,1070.0,2025-03-13 00:00:00,44.92
5087,807.0,13/03/2025 00:00:00,577.3
5088,704.0,2025-03-13 00:00:00,270.83
5089,2640.0,2025-03-13 00:00:00,140.39
5090,487.0,2025-03-13 00:00:00,348.23
5091,1526.0,2025-03-13 00:00:00,140.65
5092,777.0,2025-03-13 00:00:00,389.91
5093,209.0,2025-03-13 00:00:00,278.61
5094,2725.0,2025-03-13 00:00:00,22.61
5095,2712.0,2025-03-14 00:00:00,270.02
5096,1292.0,2025-03-14 00:00:00,288.18
5097,1279.0,2025-03-14 00:00:00,541.93
5098,1677.0,2025-03-14 00:00:00,82.49
5099,2656.0,2025-03-14 00:00:00,316.64
5100,705.0,2025-03-14 00:00:00,116.36
5101,1005.0,2025-03-14 00:00:00,29.75
5102,973.0,2025-03-14 00:00:00,384.85
5103,444.0,2025-03-14 00:00:00,51.21
5104,640.0,2025-03-14 00:00:00,10.0
5105,1301.0,2025-03-14 00:00:00,133.84
5106,2712.0,2025-03-14 00:00:00,414.01
5107,1493.0,2025-03-14 00:00:00,411.31
5108,1724.0,2025-03-14 00:00:00,483.55
5109,1920.0,2025-03-14 00:00:00,551.55
5110,2500.0,2025-03-14 00:00:00,295.31
5111,582.0,2025-03-14 00:00:00,314.05
5112,2147.0,2025-03-14 00:00:00,26.65
5113,1687.0,2025-03-14 00:00:00,29.1
5114,2562.0,2025-03-14 00:00:00,533.37
5115,2413.0,2025-03-14 00:00:00,333.45
5116,2629.0,2025-03-14 00:00:00,135.88
5117,2876.0,2025-03-14 00:00:00,573.99
5118,1117.0,2025-03-14 00:00:00,324.67
5119,2991.0,14/03/2025 00:00:00,123.62
5120,2369.0,14/03/2025 00:00:00,195.57
5121,2904.0,2025-03-14 00:00:00,184.67
5122,403.0,2025-03-14 00:00:00,206.51
5123,253.0,2025-03-14 00:00:00,126.17
5124,1393.0,2025-03-14 00:00:00,424.47
5125,160.0,15/03/2025 00:00:00,99.83
5126,205.0,2025-03-15 00:00:00,254.01
5127,1392.0,2025-03-15 00:00:00,183.8
5128,760.0,2025-03-15 00:00:00,559.73
5129,2769.0,2025-03-15 00:00:00,56.11
5130,133.0,2025-03-15 00:00:00,233.98
5131,430.0,2025-03-15 00:00:00,62.55
5132,1198.0,2025-03-15 00:00:00,176.73
5133,1707.0,2025-03-15 00:00:00,216.34
5134,1266.0,2025-03-15 00:00:00,315.3
5135,1051.0,2025-03-15 00:00:00,192.13
5136,,2025-03-15 00:00:00,44.22
5137,581.0,2025-03-15 00:00:00,10.0
5138,533.0,2025-03-15 00:00:00,264.79
5139,899.0,2025-03-15 00:00:00,108.9
5140,1470.0,2025-03-15 00:00:00,104.57
5141,770.0,2025-03-15 00:00:00,157.13
5142,1905.0,2025-03-15 00:00:00,41.0
5143,2210.0,2025-03-15 00:00:00,28.96
5144,1092.0,2025-03-15 00:00:00,37.05
5145,1661.0,2025-03-15 00:00:00,539.56
5146,261.0,2025-03-15 00:00:00,76.62
5147,1148.0,15/03/2025 00:00:00,102.76
5148,2249.0,2025-03-15 00:00:00,22.91
5149,275.0,2025-03-15 00:00:00,81.15
5150,1724.0,2025-03-15 00:00:00,137.25
5151,1066.0,2025-03-15 00:00:00,384.76
5152,1352.0,2025-03-15 00:00:00,63.21
5153,821.0,2025-03-15 00:00:00,61.82
5154,2030.0,2025-03-16 00:00:00,386.77
5155,2588.0,2025-03-16 00:00:00,294.49
5156,1297.0,2025-03-16 00:00:00,64.02
5157,3.0,2025-03-16 00:00:00,157.95
5158,911.0,2025-03-16 00:00:00,319.84
5159,136.0,2025-03-16 00:00:00,10.0
5160,2563.0,2025-03-16 00:00:00,112.19
5161,1439.0,2025-03-16 00:00:00,36.62
5162,666.0,2025-03-16 00:00:00,225.49
5163,1058.0,2025-03-16 00:00:00,123.05
5164,2168.0,2025-03-16 00:00:00,260.74
5165,1605.0,16/03/2025 00:00:00,74.45
5166,769.0,2025-03-16 00:00:00,336.63
5167,,2025-03-16 00:00:00,126.9
5168,522.0,2025-03-16 00:00:00,331.92
5169,2182.0,2025-03-16 00:00:00,19.59
5170,1342.0,2025-03-16 00:00:00,643.36
5171,1859.0,2025-03-16 00:00:00,140.88
5172,586.0,2025-03-16 00:00:00,582.39
5173,967.0,2025-03-17 00:00:00,26.95
5174,718.0,2025-03-17 00:00:00,540.15
5175,2549.0,2025-03-17 00:00:00,35.34
5176,1110.0,17/03/2025 00:00:00,313.95
5177,1484.0,2025-03-17 00:00:00,55.3
5178,522.0,2025-03-17 00:00:00,569.43
5179,2445.0,2025-03-17 00:00:00,10.0
5180,947.0,2025-03-17 00:00:00,10.0
5181,1648.0,2025-03-17 00:00:00,76.59
5182,1315.0,2025-03-17 00:00:00,483.36
5183,2216.0,17/03/2025 00:00:00,312.02
5184,428.0,2025-03-17 00:00:00,19.53
5185,2403.0,2025-03-17 00:00:00,99.69
5186,2765.0,2025-03-17 00:00:00,61.95
5187,1003.0,2025-03-17 00:00:00,524.47
5188,2828.0,2025-03-17 00:00:00,147.14
5189,2444.0,2025-03-18 00:00:00,59.17
5190,409.0,2025-03-18 00:00:00,129.23
5191,84.0,2025-03-18 00:00:00,526.04
5192,707.0,2025-03-18 00:00:00,265.22
5193,2667.0,2025-03-18 00:00:00,33.46
5194,788.0,2025-03-18 00:00:00,21.19
5195,667.0,18/03/2025 00:00:00,234.21
5196,1776.0,2025-03-18 00:00:00,10.0
5197,2390.0,2025-03-18 00:00:00,239.89
5198,1238.0,2025-03-18 00:00:00,29.97
5199,2706.0,2025-03-18 00:00:00,118.83
5200,1134.0,2025-03-18 00:00:00,62.56
5201,1852.0,2025-03-18 00:00:00,200.77
5202,2527.0,2025-03-18 00:00:00,418.6
5203,2479.0,2025-03-18 00:00:00,329.21
5204,360.0,2025-03-18 00:00:00,27.78
5205,1239.0,2025-03-18 00:00:00,295.91
5206,955.0,2025-03-18 00:00:00,232.56
5207,2168.0,2025-03-18 00:00:00,332.91
5208,1152.0,2025-03-18 00:00:00,308.66
5209,1712.0,2025-03-18 00:00:00,65.74
5210,1530.0,2025-03-18 00:00:00,68.27
5211,1946.0,2025-03-18 00:00:00,226.31
5212,391.0,2025-03-18 00:00:00,217.95
5213,846.0,2025-03-18 00:00:00,254.22
5214,2180.0,2025-03-18 00:00:00,68.58
5215,2321.0,2025-03-18 00:00:00,10.0
5216,2532.0,2025-03-18 00:00:00,572.63
5217,1657.0,2025-03-18 00:00:00,546.06
5218,2281.0,2025-03-18 00:00:00,263.58
5219,1028.0,2025-03-19 00:00:00,343.29
5220,2788.0,2025-03-19 00:00:00,317.16
5221,2445.0,2025-03-19 00:00:00,159.19
5222,466.0,2025-03-19 00:00:00,170.5
5223,1488.0,2025-03-19 00:00:00,594.03
5224,441.0,2025-03-19 00:00:00,198.81
5225,326.0,2025-03-19 00:00:00,323.31
5226,304.0,2025-03-19 00:00:00,18.53
5227,929.0,2025-03-19 00:00:00,61.61
5228,149.0,2025-03-19 00:00:00,374.86
5229,2632.0,2025-03-19 00:00:00,13.25
5230,2750.0,19/03/2025 00:00:00,29.92
5231,282.0,2025-03-19 00:00:00,136.06
5232,529.0,2025-03-19 00:00:00,101.25
5233,580.0,2025-03-19 00:00:00,61.54
5234,2342.0,2025-03-19 00:00:00,249.5
5235,2561.0,2025-03-19 00:00:00,91.72
5236,2968.0,2025-03-19 00:00:00,21.06
5237,952.0,2025-03-19 00:00:00,308.12
5238,1032.0,2025-03-19 00:00:00,209.13
5239,539.0,2025-03-19 00:00:00,57.5
5240,272.0,2025-03-19 00:00:00,191.54
5241,1923.0,2025-03-19 00:00:00,40.26
5242,593.0,2025-03-19 00:00:00,757.69
5243,115.0,2025-03-20 00:00:00,46.64
5244,1678.0,2025-03-20 00:00:00,469.95
