id_venda,forma_de_pagamento,parcelas,bandeira
2459,credito,3,Diners
2460,debito,1,Elo
2461,pix,0,
2462,pix,0,
2463,credito,3,American Express
2464,credito,1,Visa
2465,credito,3,Mastercard
2466,debito,1,Visa
2467,credito,4,Hipercard
2468,boleto,0,
2469,boleto,0,
2470,credito,4,Mastercard
2471,pix,0,
2472,credito,2,Visa
2473,pix,0,
2474,debito,1,American Express
2475,debito,1,Hipercard
2476,credito,3,Elo
2477,credito,1,Elo
2478,debito,1,Diners
2479,credito,4,Mastercard
2480,pix,0,
2481,debito,1,Mastercard
2482,debito,1,Mastercard
2483,credito,1,Visa
2484,pix,0,
2485,credito,1,Diners
2486,debito,1,Hipercard
2487,debito,1,Diners
2488,credito,1,Hipercard
2489,boleto,0,
2490,credito,1,Diners
2491,credito,1,Hipercard
2492,debito,1,Mastercard
2493,debito,1,Diners
2494,boleto,0,
2495,credito,1,Visa
2496,credito,1,American Express
2497,credito,2,Elo
2498,credito,3,Hipercard
2499,credito,1,Mastercard
2500,credito,1,Visa
2501,debito,1,Hipercard
2502,credito,1,Hipercard
2503,credito,1,Elo
2504,boleto,0,
2505,pix,0,
2506,credito,3,Elo
2507,credito,1,Elo
2508,credito,6,Mastercard
2509,credito,12,Mastercard
2510,credito,1,Mastercard
2511,boleto,0,
2512,pix,0,
2513,boleto,0,
2514,boleto,0,
2515,credito,1,Elo
2516,credito,2,Diners
2517,pix,0,
2518,boleto,0,
2519,boleto,0,
2520,credito,3,American Express
2521,pix,0,
2522,debito,1,Visa
2523,credito,4,Elo
2524,debito,1,Hipercard
2525,pix,0,
2526,credito,1,Hipercard
2527,debito,1,Mastercard
2528,credito,3,Hipercard
2529,credito,10,American Express
2530,pix,0,
2531,credito,1,Elo
2532,debito,1,Visa
2533,boleto,0,
2534,credito,1,Elo
2535,debito,1,Diners
2536,debito,1,American Express
2537,credito,4,Mastercard
2538,pix,0,
2539,credito,3,American Express
2540,credito,1,Hipercard
2541,credito,2,Hipercard
2542,boleto,0,
2543,debito,1,Mastercard
2544,credito,1,Mastercard
2545,debito,1,Mastercard
2546,credito,2,Diners
2547,debito,1,Elo
2548,pix,0,
2549,credito,3,Hipercard
2550,credito,3,Diners
2551,debito,1,American Express
2552,boleto,0,
2553,debito,1,Hipercard
2554,credito,1,American Express
2555,credito,3,Visa
2556,pix,0,
2557,debito,1,American Express
2558,boleto,0,
2559,credito,2,Hipercard
2560,credito,1,Visa
2561,credito,4,American Express
2562,credito,3,Diners
2563,boleto,0,
2564,credito,4,American Express
2565,credito,2,Visa
2566,credito,1,American Express
2567,boleto,0,
2568,pix,0,
2569,credito,1,Diners
2570,credito,3,Diners
2571,credito,3,American Express
2572,boleto,0,
2573,credito,12,Hipercard
2574,credito,12,Mastercard
2575,credito,1,Mastercard
2576,boleto,0,
2577,boleto,0,
2578,boleto,0,
2579,credito,10,Elo
2580,credito,1,American Express
2581,credito,4,Hipercard
2582,debito,1,American Express
2583,credito,2,Hipercard
2584,credito,2,Diners
2585,debito,1,Mastercard
2586,debito,1,American Express
2587,debito,1,Visa
2588,pix,0,
2589,credito,2,Diners
2590,debito,1,American Express
2591,debito,1,Diners
2592,debito,1,Visa
2593,pix,0,
2594,debito,1,Elo
2595,credito,1,American Express
2596,boleto,0,
2597,boleto,0,
2598,credito,1,Visa
2599,debito,1,Hipercard
2600,debito,1,Diners
2601,credito,2,Diners
2602,credito,10,Visa
2603,credito,4,Visa
2604,debito,1,Elo
2605,credito,3,Elo
2606,credito,3,Hipercard
2607,debito,1,Elo
2608,credito,1,Mastercard
2609,boleto,0,
2610,credito,2,Diners
2611,credito,10,Diners
2612,debito,1,Hipercard
2613,debito,1,Diners
2614,credito,1,American Express
2615,credito,2,American Express
2616,debito,1,Visa
2617,debito,1,Elo
2618,credito,3,Visa
2619,credito,1,Mastercard
2620,pix,0,
2621,debito,1,Diners
2622,debito,1,Elo
2623,credito,2,Mastercard
2624,credito,6,Hipercard
2625,debito,1,Diners
2626,credito,4,Hipercard
2627,credito,4,Mastercard
2628,credito,1,Diners
2629,credito,1,Mastercard
2630,boleto,0,
2631,boleto,0,
2632,debito,1,Hipercard
2633,pix,0,
2634,credito,10,Visa
2635,pix,0,
2636,credito,1,American Express
2637,boleto,0,
2638,credito,4,Visa
2639,credito,3,Hipercard
2640,debito,1,Diners
2641,credito,2,American Express
2642,credito,2,Hipercard
2643,boleto,0,
2644,credito,4,American Express
2645,credito,3,Hipercard
2646,pix,0,
2647,credito,10,Hipercard
2648,debito,1,Hipercard
2649,credito,6,Hipercard
2650,credito,1,Elo
2651,debito,1,Diners
2652,boleto,0,
2653,boleto,0,
2654,credito,12,Elo
2655,boleto,0,
2656,pix,0,
2657,credito,3,Diners
2658,pix,0,
2659,credito,12,Diners
2660,credito,2,Mastercard
2661,pix,0,
2662,pix,0,
2663,credito,1,American Express
2664,boleto,0,
2665,pix,0,
2666,debito,1,American Express
2667,debito,1,Diners
2668,boleto,0,
2669,credito,12,Elo
2670,credito,3,Hipercard
2671,debito,1,Visa
2672,debito,1,Diners
2673,boleto,0,
2674,pix,0,
2675,debito,1,American Express
2676,boleto,0,
2677,credito,4,Hipercard
2678,credito,1,Diners
2679,credito,3,Diners
2680,pix,0,
2681,debito,1,Diners
2682,credito,1,Elo
2683,debito,1,Diners
2684,credito,2,Mastercard
2685,debito,1,Diners
2686,pix,0,
2687,credito,1,American Express
2688,boleto,0,
2689,boleto,0,
2690,pix,0,
2691,credito,2,Diners
2692,pix,0,
2693,credito,3,Visa
2694,credito,3,Visa
2695,boleto,0,
2696,debito,1,Hipercard
2697,boleto,0,
2698,credito,12,Visa
2699,credito,1,Hipercard
2700,credito,4,Mastercard
2701,boleto,0,
2702,debito,1,Visa
2703,debito,1,Visa
2704,boleto,0,
2705,boleto,0,
2706,debito,1,Diners
2707,boleto,0,
2708,debito,1,Diners
2709,credito,1,Elo
2710,pix,0,
2711,credito,2,Visa
2712,pix,0,
2713,credito,4,Mastercard
2714,boleto,0,
2715,pix,0,
2716,credito,2,Diners
2717,pix,0,
2718,credito,3,American Express
2719,boleto,0,
2720,credito,10,Hipercard
2721,debito,1,Mastercard
2722,credito,1,American Express
2723,credito,1,Diners
2724,boleto,0,
2725,credito,2,Hipercard
2726,pix,0,
2727,debito,1,Elo
2728,credito,12,American Express
2729,credito,10,Visa
2730,boleto,0,
2731,boleto,0,
2732,boleto,0,
2733,debito,1,Hipercard
2734,boleto,0,
2735,boleto,0,
2736,credito,2,Elo
2737,pix,0,
2738,debito,1,Hipercard
2739,pix,0,
2740,debito,1,American Express
2741,debito,1,Diners
2742,credito,2,Mastercard
2743,debito,1,Hipercard
2744,debito,1,Mastercard
2745,debito,1,Elo
2746,boleto,0,
2747,debito,1,Mastercard
2748,boleto,0,
2749,credito,3,American Express
2750,credito,2,Elo
2751,credito,2,Visa
2752,credito,1,Diners
2753,debito,1,Visa
2754,pix,0,
2755,credito,4,Diners
2756,debito,1,Visa
2757,credito,1,Elo
2758,credito,4,Visa
2759,credito,1,Diners
2760,credito,3,Elo
2761,boleto,0,
2762,credito,2,Mastercard
2763,debito,1,Elo
2764,credito,2,Mastercard
2765,debito,1,Elo
2766,debito,1,Diners
2767,boleto,0,
2768,debito,1,Hipercard
2769,credito,2,Diners
2770,debito,1,Mastercard
2771,boleto,0,
2772,credito,10,Mastercard
2773,debito,1,Mastercard
2774,credito,3,Elo
2775,credito,2,American Express
2776,debito,1,American Express
2777,credito,4,Visa
2778,boleto,0,
2779,credito,2,Elo
2780,credito,4,American Express
2781,credito,2,Elo
2782,credito,2,Mastercard
2783,boleto,0,
2784,boleto,0,
2785,debito,1,Hipercard
2786,debito,1,Elo
2787,debito,1,Elo
2788,credito,1,Diners
2789,credito,4,American Express
2790,pix,0,
2791,credito,2,Visa
2792,credito,4,Elo
2793,boleto,0,
2794,credito,4,American Express
2795,boleto,0,
2796,credito,2,Elo
2797,debito,1,Elo
2798,credito,2,Elo
2799,credito,3,Diners
2800,boleto,0,
2801,debito,1,Diners
2802,credito,1,American Express
2803,debito,1,Visa
2804,credito,3,Diners
2805,credito,4,Diners
2806,pix,0,
2807,pix,0,
2808,credito,3,Elo
2809,credito,4,Hipercard
2810,credito,4,Mastercard
2811,credito,6,Diners
2812,boleto,0,
2813,credito,10,Mastercard
2814,credito,12,Diners
2815,boleto,0,
2816,pix,0,
2817,credito,2,Mastercard
2818,boleto,0,
2819,pix,0,
2820,credito,1,Diners
2821,credito,6,Mastercard
2822,boleto,0,
2823,credito,1,Mastercard
2824,debito,1,Diners
2825,credito,4,Mastercard
2826,credito,3,American Express
2827,pix,0,
2828,debito,1,Mastercard
2829,credito,4,Elo
2830,credito,6,Diners
2831,credito,4,Elo
2832,credito,1,Visa
2833,credito,12,Mastercard
2834,pix,0,
2835,credito,1,Elo
2836,credito,2,Visa
2837,boleto,0,
2838,credito,4,Hipercard
2839,boleto,0,
2840,debito,1,Diners
2841,boleto,0,
2842,credito,1,Visa
2843,boleto,0,
2844,credito,1,Hipercard
2845,pix,0,
2846,debito,1,Hipercard
2847,credito,4,American Express
2848,credito,12,Diners
2849,credito,3,American Express
2850,boleto,0,
2851,debito,1,Hipercard
2852,boleto,0,
2853,pix,0,
2854,boleto,0,
2855,credito,3,Elo
2856,pix,0,
2857,credito,3,American Express
2858,debito,1,American Express
2859,credito,1,Elo
2860,pix,0,
2861,debito,1,Diners
2862,credito,6,Diners
2863,debito,1,Hipercard
2864,boleto,0,
2865,credito,10,Diners
2866,debito,1,Elo
2867,boleto,0,
2868,credito,2,Diners
2869,credito,10,Hipercard
2870,credito,4,Hipercard
2871,credito,1,American Express
2872,credito,4,Elo
2873,boleto,0,
2874,pix,0,
2875,pix,0,
2876,credito,4,Diners
2877,debito,1,Mastercard
2878,pix,0,
2879,credito,4,Hipercard
2880,credito,2,Hipercard
2881,credito,1,Visa
2882,credito,4,American Express
2883,boleto,0,
2884,credito,1,American Express
2885,credito,6,Hipercard
2886,credito,3,Hipercard
2887,credito,2,Diners
2888,credito,1,Mastercard
2889,credito,2,Mastercard
2890,credito,3,Visa
2891,credito,1,Visa
2892,credito,6,Elo
2893,debito,1,Elo
2894,boleto,0,
2895,credito,1,Hipercard
2896,credito,2,Elo
2897,debito,1,Elo
2898,pix,0,
2899,pix,0,
2900,credito,2,Mastercard
2901,credito,2,Mastercard
2902,pix,0,
2903,credito,12,Diners
2904,debito,1,Hipercard
2905,debito,1,Mastercard
2906,credito,3,Mastercard
2907,debito,1,Visa
2908,credito,2,Hipercard
2909,credito,3,Mastercard
2910,credito,4,Mastercard
2911,boleto,0,
2912,credito,3,Hipercard
2913,credito,4,American Express
2914,credito,1,Visa
2915,credito,4,Mastercard
2916,credito,1,Diners
2917,credito,1,American Express
2918,,0,
2919,debito,1,Hipercard
2920,pix,0,
2921,credito,2,Elo
2922,boleto,0,
2923,debito,1,American Express
2924,credito,3,Diners
2925,boleto,0,
2926,credito,4,Hipercard
2927,credito,10,Hipercard
2928,debito,1,American Express
2929,credito,2,Hipercard
2930,pix,0,
2931,boleto,0,
2932,credito,3,Mastercard
2933,debito,1,Hipercard
2934,credito,1,American Express
2935,debito,1,American Express
2936,credito,1,American Express
2937,boleto,0,
2938,debito,1,Visa
2939,credito,1,Visa
2940,debito,1,Elo
2941,debito,1,Elo
2942,debito,1,Hipercard
2943,credito,3,American Express
2944,pix,0,
2945,credito,1,Diners
2946,boleto,0,
2947,credito,2,Visa
2948,credito,2,Visa
2949,credito,1,American Express
2950,pix,0,
2951,debito,1,Mastercard
2952,debito,1,Mastercard
2953,credito,3,Mastercard
2954,credito,4,Hipercard
2955,boleto,0,
2956,debito,1,Elo
2957,debito,1,Diners
2958,boleto,0,
2959,debito,1,Visa
2960,credito,1,Elo
2961,pix,0,
2962,credito,4,Diners
2963,credito,2,Hipercard
2964,debito,1,Diners
2965,credito,4,Visa
2966,debito,1,American Express
2967,debito,1,American Express
2968,debito,1,Visa
2969,credito,2,Diners
2970,credito,2,Visa
2971,pix,0,
2972,debito,1,Mastercard
2973,boleto,0,
2974,debito,1,Elo
2975,credito,3,Hipercard
2976,boleto,0,
2977,credito,4,Mastercard
2978,debito,1,Mastercard
2979,credito,3,Elo
2980,credito,2,Hipercard
2981,boleto,0,
2982,pix,0,
2983,boleto,0,
2984,boleto,0,
2985,pix,0,
2986,pix,0,
2987,credito,2,Mastercard
2988,credito,3,Mastercard
2989,pix,0,
2990,credito,3,American Express
2991,debito,1,Hipercard
2992,credito,1,Mastercard
2993,debito,1,American Express
2994,credito,3,Mastercard
2995,debito,1,American Express
2996,debito,1,Visa
2997,credito,3,Diners
2998,credito,6,Elo
2999,credito,6,Hipercard
3000,boleto,0,
3001,boleto,0,
3002,credito,1,Hipercard
3003,credito,1,American Express
3004,pix,0,
3005,credito,12,Elo
3006,boleto,0,
3007,credito,3,American Express
3008,credito,1,American Express
3009,credito,10,Hipercard
3010,debito,1,American Express
3011,debito,1,Hipercard
3012,credito,3,Mastercard
3013,credito,2,Hipercard
3014,credito,2,Hipercard
3015,debito,1,Hipercard
3016,credito,12,Elo
3017,credito,2,Elo
3018,credito,1,Hipercard
3019,pix,0,
3020,boleto,0,
3021,debito,1,Elo
3022,pix,0,
3023,boleto,0,
3024,debito,1,Diners
3025,boleto,0,
3026,credito,3,Hipercard
3027,boleto,0,
3028,credito,6,Elo
3029,credito,6,Elo
3030,credito,2,Elo
3031,credito,6,Diners
3032,credito,3,American Express
3033,debito,1,American Express
3034,credito,12,Diners
3035,credito,3,Elo
3036,debito,1,American Express
3037,credito,1,Mastercard
3038,boleto,0,
3039,pix,0,
3040,credito,1,Hipercard
3041,pix,0,
3042,credito,3,Visa
3043,debito,1,Visa
3044,credito,3,Elo
3045,pix,0,
3046,debito,1,Hipercard
3047,boleto,0,
3048,debito,1,Elo
3049,debito,1,Visa
3050,credito,4,Visa
3051,credito,1,Visa
3052,pix,0,
3053,boleto,0,
3054,pix,0,
3055,credito,4,Elo
3056,debito,1,Hipercard
3057,pix,0,
3058,pix,0,
3059,pix,0,
3060,pix,0,
3061,credito,4,Elo
3062,credito,4,Visa
3063,pix,0,
3064,credito,3,American Express
3065,boleto,0,
3066,credito,1,American Express
3067,credito,1,Mastercard
3068,debito,1,Visa
3069,debito,1,American Express
3070,credito,12,Visa
3071,debito,1,Hipercard
3072,debito,1,Elo
3073,credito,3,Elo
3074,credito,4,Elo
3075,debito,1,Diners
3076,credito,10,Visa
3077,debito,1,Mastercard
3078,credito,12,Hipercard
3079,credito,4,Mastercard
3080,debito,1,Hipercard
3081,credito,12,Mastercard
3082,debito,1,Elo
3083,credito,10,Diners
3084,debito,1,Visa
3085,boleto,0,
3086,boleto,0,
3087,credito,1,Elo
3088,credito,6,Diners
3089,credito,2,Elo
3090,credito,2,American Express
3091,debito,1,Diners
3092,pix,0,
3093,credito,2,Diners
3094,boleto,0,
3095,credito,10,Diners
3096,debito,1,Elo
3097,credito,12,Diners
3098,credito,1,Elo
3099,credito,12,Diners
3100,boleto,0,
3101,credito,4,Diners
3102,debito,1,Diners
3103,credito,4,Elo
3104,boleto,0,
3105,debito,1,American Express
3106,credito,1,Diners
3107,boleto,0,
3108,boleto,0,
3109,debito,1,Hipercard
3110,boleto,0,
3111,boleto,0,
3112,pix,0,
3113,credito,2,Visa
3114,debito,1,Hipercard
3115,credito,4,American Express
3116,pix,0,
3117,credito,10,Mastercard
3118,debito,1,American Express
3119,debito,1,American Express
3120,debito,1,Mastercard
3121,credito,2,Elo
3122,debito,1,Hipercard
3123,pix,0,
3124,debito,1,Hipercard
3125,credito,1,Mastercard
3126,pix,0,
3127,debito,1,Mastercard
3128,pix,0,
3129,debito,1,Visa
3130,debito,1,Hipercard
3131,boleto,0,
3132,credito,3,Mastercard
3133,debito,1,Mastercard
3134,debito,1,American Express
3135,boleto,0,
3136,credito,3,Diners
3137,credito,1,Elo
3138,debito,1,Elo
3139,credito,3,Visa
3140,credito,2,Diners
3141,credito,1,Hipercard
3142,boleto,0,
3143,debito,1,Diners
3144,pix,0,
3145,credito,4,Hipercard
3146,debito,1,Hipercard
3147,credito,4,Elo
3148,boleto,0,
3149,debito,1,Visa
3150,debito,1,Elo
3151,credito,2,Hipercard
3152,debito,1,Elo
3153,pix,0,
3154,credito,2,Mastercard
3155,debito,1,Elo
3156,boleto,0,
3157,boleto,0,
3158,credito,3,Diners
3159,debito,1,Hipercard
3160,debito,1,Elo
3161,debito,1,Elo
3162,boleto,0,
3163,boleto,0,
3164,debito,1,Visa
3165,debito,1,Diners
3166,credito,1,American Express
3167,pix,0,
3168,debito,1,Hipercard
3169,debito,1,Mastercard
3170,boleto,0,
3171,credito,6,American Express
3172,boleto,0,
3173,boleto,0,
3174,credito,3,Elo
3175,credito,3,Elo
3176,boleto,0,
3177,credito,3,Diners
3178,credito,4,Diners
3179,debito,1,Elo
3180,credito,2,Visa
3181,pix,0,
3182,debito,1,Elo
3183,credito,1,Mastercard
3184,credito,4,Visa
3185,boleto,0,
3186,credito,2,Mastercard
3187,credito,12,Elo
3188,debito,1,American Express
3189,boleto,0,
3190,boleto,0,
3191,pix,0,
3192,pix,0,
3193,credito,12,American Express
3194,pix,0,
3195,credito,4,Diners
3196,boleto,0,
3197,boleto,0,
3198,credito,3,Diners
3199,credito,4,Mastercard
3200,pix,0,
3201,debito,1,Mastercard
3202,debito,1,Elo
3203,boleto,0,
3204,credito,3,American Express
3205,boleto,0,
3206,credito,1,Elo
3207,boleto,0,
3208,credito,6,Mastercard
3209,credito,1,Hipercard
3210,debito,1,Visa
3211,debito,1,Mastercard
3212,debito,1,Visa
3213,debito,1,Mastercard
3214,debito,1,Mastercard
3215,debito,1,Visa
3216,credito,2,Mastercard
3217,credito,1,Hipercard
3218,credito,1,Mastercard
3219,pix,0,
3220,credito,1,Mastercard
3221,boleto,0,
3222,credito,2,Hipercard
3223,credito,2,Hipercard
3224,credito,2,Elo
3225,pix,0,
3226,credito,1,Visa
3227,debito,1,Elo
3228,credito,2,American Express
3229,boleto,0,
3230,pix,0,
3231,boleto,0,
3232,credito,12,Diners
3233,credito,1,American Express
3234,debito,1,American Express
3235,boleto,0,
3236,credito,3,Mastercard
3237,pix,0,
3238,credito,3,Hipercard
3239,credito,2,Diners
3240,credito,3,Hipercard
3241,credito,4,Elo
3242,pix,0,
3243,pix,0,
3244,credito,1,Diners
3245,credito,4,Hipercard
3246,pix,0,
3247,boleto,0,
3248,debito,1,Mastercard
3249,credito,4,Visa
3250,credito,1,Hipercard
3251,pix,0,
3252,debito,1,Mastercard
3253,credito,2,Hipercard
3254,credito,3,Visa
3255,credito,6,Elo
3256,credito,2,Mastercard
3257,credito,2,American Express
3258,debito,1,Mastercard
3259,boleto,0,
3260,credito,3,Diners
3261,boleto,0,
3262,credito,1,American Express
3263,credito,3,Hipercard
3264,credito,2,American Express
3265,debito,1,Mastercard
3266,pix,0,
3267,credito,1,Visa
3268,debito,1,American Express
3269,credito,1,American Express
3270,debito,1,Diners
3271,pix,0,
3272,boleto,0,
3273,credito,4,Mastercard
3274,credito,2,Elo
3275,pix,0,
3276,pix,0,
3277,credito,1,American Express
3278,credito,3,Visa
3279,pix,0,
3280,credito,2,Visa
3281,credito,1,American Express
3282,boleto,0,
3283,boleto,0,
3284,credito,1,Hipercard
3285,credito,2,Hipercard
3286,credito,3,Mastercard
3287,credito,1,Elo
3288,boleto,0,
3289,credito,4,Mastercard
3290,debito,1,Diners
3291,boleto,0,
3292,credito,4,Hipercard
3293,credito,12,American Express
3294,boleto,0,
3295,credito,2,Elo
3296,pix,0,
3297,pix,0,
3298,pix,0,
3299,boleto,0,
3300,boleto,0,
3301,debito,1,Diners
3302,credito,1,Mastercard
3303,debito,1,Hipercard
3304,credito,3,Visa
3305,credito,3,Visa
3306,credito,2,Hipercard
3307,debito,1,American Express
3308,credito,6,Diners
3309,debito,1,Mastercard
3310,pix,0,
3311,credito,1,Visa
3312,credito,1,American Express
3313,credito,1,Elo
3314,pix,0,
3315,pix,0,
3316,pix,0,
3317,pix,0,
3318,debito,1,American Express
3319,debito,1,American Express
3320,credito,1,Hipercard
3321,boleto,0,
3322,pix,0,
3323,boleto,0,
3324,boleto,0,
3325,credito,2,Mastercard
3326,debito,1,Mastercard
3327,pix,0,
3328,pix,0,
3329,debito,1,Elo
3330,credito,2,American Express
3331,credito,6,American Express
3332,credito,1,Mastercard
3333,credito,10,Visa
3334,debito,1,Diners
3335,debito,1,Mastercard
3336,credito,1,Visa
3337,credito,4,Diners
3338,pix,0,
3339,debito,1,Elo
3340,credito,4,American Express
3341,debito,1,Diners
3342,credito,2,American Express
3343,debito,1,American Express
3344,debito,1,Visa
3345,pix,0,
3346,pix,0,
3347,credito,4,Elo
3348,credito,3,Mastercard
3349,debito,1,Mastercard
3350,debito,1,American Express
3351,pix,0,
3352,boleto,0,
3353,pix,0,
3354,credito,2,Visa
3355,debito,1,American Express
3356,pix,0,
3357,credito,1,American Express
3358,credito,3,Elo
3359,boleto,0,
3360,boleto,0,
3361,pix,0,
3362,boleto,0,
3363,credito,3,Hipercard
3364,debito,1,Elo
3365,pix,0,
3366,credito,1,Visa
3367,credito,3,Diners
3368,credito,3,American Express
3369,boleto,0,
3370,credito,3,Hipercard
3371,pix,0,
3372,debito,1,American Express
3373,credito,2,Mastercard
3374,debito,1,Elo
3375,credito,3,Diners
3376,pix,0,
3377,debito,1,Elo
3378,credito,2,Elo
3379,pix,0,
3380,pix,0,
3381,debito,1,Visa
3382,credito,4,Hipercard
3383,credito,1,Visa
3384,credito,2,Visa
3385,credito,1,Visa
3386,credito,3,Mastercard
3387,debito,1,Visa
3388,credito,10,Elo
3389,credito,1,Diners
3390,credito,3,Elo
3391,credito,1,Mastercard
3392,debito,1,Elo
3393,debito,1,American Express
3394,boleto,0,
3395,boleto,0,
3396,pix,0,
3397,credito,1,Visa
3398,pix,0,
3399,debito,1,Mastercard
3400,boleto,0,
3401,credito,1,Elo
3402,credito,2,Hipercard
3403,credito,2,Mastercard
3404,debito,1,Hipercard
3405,credito,1,American Express
3406,credito,1,Hipercard
3407,credito,1,Mastercard
3408,credito,4,Hipercard
3409,credito,4,Mastercard
3410,pix,0,
3411,debito,1,Elo
3412,credito,2,American Express
3413,debito,1,Mastercard
3414,pix,0,
3415,pix,0,
3416,credito,3,Hipercard
3417,pix,0,
3418,boleto,0,
3419,debito,1,Hipercard
3420,credito,1,Elo
3421,debito,1,Visa
3422,boleto,0,
3423,pix,0,
3424,pix,0,
3425,credito,4,American Express
3426,credito,3,Visa
3427,debito,1,Elo
3428,credito,1,Hipercard
3429,credito,1,Mastercard
3430,pix,0,
3431,credito,1,Hipercard
3432,credito,6,Elo
3433,credito,1,Visa
3434,boleto,0,
3435,credito,2,Elo
3436,boleto,0,
3437,credito,6,Diners
3438,debito,1,Mastercard
3439,debito,1,American Express
3440,credito,4,Hipercard
3441,debito,1,Visa
3442,credito,1,Hipercard
3443,debito,1,Hipercard
3444,boleto,0,
3445,pix,0,
3446,debito,1,Mastercard
3447,debito,1,Hipercard
3448,credito,3,Elo
3449,pix,0,
3450,debito,1,Visa
3451,credito,1,Visa
3452,credito,3,Mastercard
3453,pix,0,
3454,credito,2,Diners
3455,debito,1,American Express
3456,pix,0,
3457,credito,1,Diners
3458,credito,2,Mastercard
3459,boleto,0,
3460,credito,3,American Express
3461,debito,1,American Express
3462,debito,1,American Express
3463,credito,10,Diners
3464,debito,1,Diners
3465,boleto,0,
3466,debito,1,Hipercard
3467,pix,0,
3468,debito,1,Visa
3469,credito,2,Elo
3470,credito,2,Elo
3471,pix,0,
3472,pix,0,
3473,credito,2,Elo
3474,credito,6,Elo
3475,credito,3,Hipercard
3476,pix,0,
3477,credito,4,Mastercard
3478,credito,4,Diners
3479,credito,2,Diners
3480,pix,0,
3481,debito,1,Visa
3482,credito,2,Hipercard
3483,credito,4,Elo
3484,credito,4,Elo
3485,credito,2,American Express
3486,boleto,0,
3487,debito,1,Visa
3488,pix,0,
3489,debito,1,Visa
3490,credito,3,Visa
3491,credito,2,Hipercard
3492,credito,3,Visa
3493,credito,2,Hipercard
3494,credito,1,Diners
3495,credito,2,Visa
3496,credito,1,Mastercard
3497,credito,4,American Express
3498,debito,1,Visa
3499,debito,1,American Express
3500,pix,0,
3501,credito,2,Hipercard
3502,boleto,0,
3503,debito,1,Elo
3504,pix,0,
3505,pix,0,
3506,credito,12,Hipercard
3507,pix,0,
3508,credito,12,American Express
3509,credito,3,Diners
3510,credito,1,Elo
3511,debito,1,Mastercard
3512,credito,3,Diners
3513,debito,1,Hipercard
3514,credito,1,Mastercard
3515,debito,1,Visa
3516,boleto,0,
3517,debito,1,Mastercard
3518,debito,1,Diners
3519,debito,1,Diners
3520,credito,2,Visa
3521,pix,0,
3522,boleto,0,
3523,credito,2,Elo
3524,debito,1,Diners
3525,debito,1,Hipercard
3526,debito,1,American Express
3527,debito,1,Mastercard
3528,credito,2,Visa
3529,pix,0,
3530,credito,12,Elo
3531,credito,1,Visa
3532,debito,1,Hipercard
3533,boleto,0,
3534,boleto,0,
3535,credito,1,American Express
3536,debito,1,American Express
3537,credito,2,Visa
3538,debito,1,Elo
3539,debito,1,Mastercard
3540,credito,1,Diners
3541,credito,1,Elo
3542,debito,1,Hipercard
3543,boleto,0,
3544,credito,1,Mastercard
3545,credito,4,Mastercard
3546,credito,12,Hipercard
3547,credito,2,Elo
3548,credito,3,Elo
3549,debito,1,Visa
3550,debito,1,Diners
3551,credito,2,Visa
3552,credito,2,Mastercard
3553,credito,3,Diners
3554,credito,2,Mastercard
3555,credito,1,Elo
3556,debito,1,Diners
3557,credito,1,Mastercard
3558,pix,0,
3559,credito,2,Visa
3560,boleto,0,
3561,credito,6,Diners
3562,credito,3,Hipercard
3563,debito,1,American Express
3564,pix,0,
3565,debito,1,Hipercard
3566,debito,1,Visa
3567,debito,1,American Express
3568,credito,3,Visa
3569,credito,3,Diners
3570,debito,1,Diners
3571,pix,0,
3572,debito,1,Elo
3573,boleto,0,
3574,credito,1,Mastercard
3575,debito,1,Diners
3576,debito,1,Diners
3577,debito,1,American Express
3578,boleto,0,
3579,credito,3,American Express
3580,credito,1,Visa
3581,credito,4,American Express
3582,debito,1,Mastercard
3583,credito,3,Elo
3584,credito,4,Visa
3585,debito,1,Diners
3586,credito,12,Elo
3587,credito,3,Visa
3588,credito,1,Mastercard
3589,debito,1,Visa
3590,credito,6,Visa
3591,credito,2,American Express
3592,debito,1,American Express
3593,credito,2,Elo
3594,pix,0,
3595,debito,1,Elo
3596,credito,3,Visa
3597,pix,0,
3598,credito,3,Elo
3599,credito,6,Elo
3600,boleto,0,
3601,boleto,0,
3602,pix,0,
3603,credito,1,Hipercard
3604,credito,2,Hipercard
3605,debito,1,Visa
3606,boleto,0,
3607,credito,2,American Express
3608,boleto,0,
3609,credito,1,Elo
3610,debito,1,Diners
3611,credito,10,American Express
3612,credito,4,Elo
3613,debito,1,Diners
3614,credito,1,Diners
3615,credito,1,Hipercard
3616,credito,3,Hipercard
3617,debito,1,American Express
3618,debito,1,American Express
3619,credito,3,Diners
3620,credito,10,Hipercard
3621,pix,0,
3622,boleto,0,
3623,boleto,0,
3624,credito,1,Diners
3625,boleto,0,
3626,credito,2,American Express
3627,boleto,0,
3628,debito,1,American Express
3629,credito,1,Mastercard
3630,credito,4,Visa
3631,debito,1,Hipercard
3632,pix,0,
3633,boleto,0,
3634,credito,1,Diners
3635,debito,1,Mastercard
3636,pix,0,
3637,credito,4,Hipercard
3638,credito,2,Mastercard
3639,pix,0,
3640,credito,3,Elo
3641,credito,4,Elo
3642,boleto,0,
3643,pix,0,
3644,credito,1,Mastercard
3645,debito,1,Elo
3646,credito,3,Mastercard
3647,debito,1,Elo
